2020
Article Name,Article URL,Keywords,Start Date,End Date,All Dates,Buildings,Scores
"[""HUD & NYCHA Partner to Connect Dads to Their Families, Communities & Resources Ahead of Father's Day""]",['https://www1.nyc.gov/site/nycha/about/press/pr-2017/nycha-hud-fathers-day-20170615.page'],"['building', 'resident', 'program', 'housing', 'development', 'work', 'sustainability', 'public', 'quality', 'use', 'apartment', 'service', 'improve', 'funding', 'center', 'health', 'initiative', 'clean', 'department', 'sustainable', 'release', 'partnership', 'recovery', 'gardens', 'multifamily', 'healthier', 'impact', 'huds', 'hud', 'living', 'developments', 'residents', 'available', 'vital', 'urban', 'build', 'preserve', 'innovative']",[],[],"{'2010', '2023', '2017'}","['brown', 'brownsville', 'highbridge gardens', 'johnson', 'lexington', 'sotomayor']",0.7345297029702963
"[""The Fund for Public Housing Launches Innovative Tech Competition to Partner with City's Startups & Benefit Public Housing""]",['https://www1.nyc.gov/site/nycha/about/press/pr-2017/fund-for-public-housing-20170609.page '],"['energy', 'building', 'resident', 'program', 'project', 'housing', 'capital', 'public', 'fund', 'use', 'provide', 'service', 'better', 'improve', 'commitment', 'carbon', 'clean', 'management', 'release', 'utility', 'infrastructure', 'future', 'helping', 'deliver', 'living', 'developments', 'residents', 'serve', 'urban', 'publicprivate', 'benefitting', 'innovative']",[],[],"{'2023', '2017'}",[],0.7400990099009898
['De Blasio Administration Announces Completion of Camera Installation at 22 NYCHA Developments'],['http://www1.nyc.gov/office-of-the-mayor/news/396-17/de-blasio-administration-completion-camera-installation-22-nycha-developments'],"['energy', 'building', 'housing', 'houses', 'work', 'reduce', 'lighting', 'public', 'quality', 'goal', 'provide', 'improve', 'funding', 'commitment', 'neighborhood', 'health', 'investment', 'plan', 'initiative', 'clean', 'efficient', 'step', 'control', 'phase', 'island', 'complete', 'installed', 'district', 'buildings', 'gardens', 'effect', 'installation', 'nextgeneration', 'administration', 'developments', 'residents', 'completed', 'serve', 'vital', 'progress', 'stateoftheart', 'happy', 'safer', 'completion', 'upgrades']",[],[],"{'1900', '2017', '2018', '2014'}","['berry', 'butler', 'farragut', 'ingersoll', 'lafayette', 'ravenswood', 'south beach', 'todt hill', 'whitman']",0.7614480198019795
"['NYCHA Announces Completion of New Lighting at 18 Developments in Brooklyn, Benefitting More Than 36,000 Residents']",['https://www1.nyc.gov/site/nycha/about/press/pr-2017/new-lighting-announcement-20170602.page '],"['energy', 'resident', 'program', 'heating', 'project', 'housing', 'water', 'work', 'cost', 'efficiency', 'reduce', 'percent', 'lighting', 'hot', 'capital', 'sustainability', 'public', 'quality', 'fund', 'use', 'goal', 'working', 'provide', 'service', 'better', 'improve', 'gas', 'funding', 'greenhouse', 'reduction', 'change', 'performance', 'carbon', 'neighborhood', 'announced', 'climate', 'demand', 'power', 'plan', 'summer', 'ventilation', 'annual', 'initiative', 'electricity', 'interior', 'energyefficiency', 'electrical', 'reliable', 'efficient', 'phase', 'management', 'construction', 'installed', 'challenge', 'district', 'buildings', 'onenyc', 'contribute', 'release', 'utility', 'largescale', 'partnership', 'incentive', 'installation', 'generate', 'brighter', 'energyefficient', 'nextgeneration', 'helping', 'replacing', 'living', 'developments', 'residents', 'emissionreduction', 'benefitting', 'preserve', 'diode', 'safer', 'road', 'completion', 'grid', 'upgrades', 'operate', 'environment']",[],[],"{'2023', '2017', '2018'}",[],1.6534653465346523
"['NYCHA, HPD Call for 100% Affordable Housing Proposals at Sites Across the City']",['https://www1.nyc.gov/site/nycha/about/press/pr-2017/nycha-hpd-20170601.page'],"['building', 'program', 'project', 'housing', 'houses', 'development', 'percent', 'air', 'public', 'quality', 'use', 'goal', 'working', 'provide', 'service', 'better', 'improve', 'commitment', 'center', 'neighborhood', 'plan', 'site', 'department', 'construction', 'buildings', 'contribute', 'financing', 'release', 'commissioner', 'process', 'nextgeneration', 'agency', 'developments', 'residents', 'design', 'build', 'achieve', 'preserve']",[],[],"{'2023', '2000', '2015', '2017'}","['harborview terrace', 'morrisania', 'morrisania air rights', 'sumner']",1.0733292079207917
"['NYCHA Releases Request for Proposals for Permanent Affordability Commitment Together (PACT) Program to Raise Funds for Repairs & Protect 1,700 Public Housing Apartments']",['https://www1.nyc.gov/site/nycha/about/press/pr-2017/pact-rfp-20170523.page'],"['program', 'boiler', 'heating', 'housing', 'public', 'quality', 'use', 'service', 'improve', 'funding', 'commitment', 'plan', 'source', 'sustainable', 'control', 'release', 'process', 'roof', 'developments', 'residents', 'generation']",[],[],"{'2023', '2017'}",[],0.3616955445544554
"[""Statement From NYCHA Chair on Trump Administration's FY 2018 Budget Proposal""]",['https://www1.nyc.gov/site/nycha/about/press/pr-2017/statement-potus-budget-proposal-20170523.page'],"['program', 'housing', 'capital', 'public', 'fund', 'use', 'service', 'funding', 'reduction', 'dollar', 'release', 'infrastructure', 'future', 'hud', 'proposal']",[],[],"{'2023', '2017', '2018'}",[],0.2629950495049505
"['NYCHA Breaks Ground at Coney Island Houses, Recovery Project Will Improve Quality of Life for More Than 1,100 Residents']",['https://www1.nyc.gov/site/nycha/about/press/pr-2017/coney-island-20170519.page'],"['building', 'resident', 'program', 'project', 'housing', 'heat', 'houses', 'development', 'work', 'repair', 'lighting', 'capital', 'public', 'quality', 'replacement', 'use', 'working', 'service', 'improve', 'funding', 'fema', 'change', 'announced', 'climate', 'power', 'investment', 'plan', 'boilers', 'electrical', 'emergency', 'clean', 'site', 'step', 'dollar', 'control', 'resource', 'team', 'island', 'management', 'resiliency', 'construction', 'buildings', 'onenyc', 'release', 'recovery', 'nextgeneration', 'infrastructure', 'roof', 'agency', 'equipment', 'future', 'association', 'resilient', 'living', 'developments', 'residents', 'grant', 'completed', 'storm', 'vital', 'prevent', 'invest', 'hurricane', 'progress', 'benefitting', 'stateoftheart', 'build', 'superstorm', 'fix', 'preserve', 'safer', 'precious', 'upgrades', 'environment']",[],[],"{'2023', '2017', '1998'}","['coney island', 'grant']",1.1902846534653448
"['NYCHA Announces New Digital Kiosks & Operations Milestones During ""NextGen Up-Close""']",['https://www1.nyc.gov/site/nycha/about/press/pr-2017/digital-kiosks-20170522.page'],"['program', 'housing', 'houses', 'work', 'public', 'use', 'service', 'better', 'improve', 'commitment', 'plan', 'efficient', 'step', 'release', 'nextgeneration', 'association', 'developments', 'residents', 'serve', 'available', 'progress', 'mobile', 'achieve']",[],[],"{'2023', '2017'}",['ravenswood'],0.2558787128712871
"['NYCHA Announces Developer Selection at Holmes Towers for NextGen Neighborhoods Program, Raising Critically Needed Funds for Repairs and Creating New Affordable Housing']",['https://www1.nyc.gov/site/nycha/about/press/pr-2017/nextgenneighborhoods-20170517.page '],"['building', 'resident', 'program', 'project', 'housing', 'houses', 'development', 'work', 'percent', 'lighting', 'capital', 'sustainability', 'public', 'quality', 'fund', 'use', 'goal', 'working', 'provide', 'service', 'better', 'improve', 'improvement', 'funding', 'commitment', 'center', 'neighborhood', 'replace', 'announced', 'demand', 'plan', 'annual', 'source', 'site', 'department', 'buildings', 'financing', 'release', 'green', 'partnership', 'street', 'multifamily', 'commissioner', 'process', 'generate', 'energyefficient', 'nextgeneration', 'infrastructure', 'agency', 'future', 'association', 'developments', 'residents', 'proposal', 'serve', 'available', 'vital', 'design', 'build', 'achieve', 'preserve', 'innovative', 'current', 'operate']",[],[],"{'2013', '2023', '2017', '2000', '2003'}","['holmes towers', 'isaacs']",1.9542079207920813
"['""NextGen Up-Close"" Checks in with New York City College of Technology Where NYCHA Residents are Getting Hands On Construction Training']",['https://www1.nyc.gov/site/nycha/about/press/pr-2017/nyc-college-of-technology-20170516.page '],"['resident', 'program', 'housing', 'sustainability', 'public', 'quality', 'use', 'working', 'service', 'better', 'improve', 'plan', 'clean', 'efficient', 'construction', 'complete', 'release', 'partnership', 'nextgeneration', 'living', 'developments', 'residents', 'preserve', 'operate', 'environment']",[],[],"{'2010', '2023', '2017'}",[],0.31497524752475237
"['On Second Anniversary of NextGen NYCHA, Mayor De Blasio Invests $355 Million to Replace Crumbling Facades']",['https://www1.nyc.gov/site/nycha/about/press/pr-2017/baruch-20170515.page'],"['building', 'program', 'housing', 'water', 'houses', 'development', 'work', 'capital', 'public', 'quality', 'use', 'service', 'better', 'improve', 'funding', 'commitment', 'center', 'replace', 'health', 'investment', 'plan', 'clean', 'buildings', 'release', 'partnership', 'nextgeneration', 'infrastructure', 'administration', 'future', 'hud', 'living', 'developments', 'residents', 'serve', 'progress', 'fix']",[],[],"{'2023', '2015', '2017', '2001'}",['baruch'],0.857363861386138
"[""NYCHA's Howard Avenue Receives $1 Million Energy-Efficiency Upgrades as First Project in Pilot by New York State Weatherization Assistance Program""]",['https://www1.nyc.gov/site/nycha/about/press/pr-2017/howard-ave-20170511.page'],"['energy', 'resident', 'program', 'heating', 'project', 'upgrade', 'housing', 'water', 'houses', 'development', 'work', 'efficiency', 'reduce', 'percent', 'lighting', 'hot', 'air', 'sustainability', 'public', 'quality', 'use', 'goal', 'working', 'provide', 'service', 'better', 'improve', 'gas', 'epcs', 'greenhouse', 'commitment', 'change', 'performance', 'carbon', 'conservation', 'neighborhood', 'announced', 'climate', 'health', 'investment', 'summer', 'ventilation', 'boilers', 'wap', 'interior', 'energyefficiency', 'efficient', 'step', 'resource', 'team', 'challenge', 'buildings', 'onenyc', 'contribute', 'financing', 'release', 'green', 'partnership', 'weatherization', 'multifamily', 'commissioner', 'reducing', 'installation', 'brighter', 'energyefficient', 'nextgeneration', 'healthier', 'future', 'helping', 'association', 'resilient', 'huds', 'living', 'footprint', 'developments', 'residents', 'generation', 'grant', 'completed', 'recent', 'bathroom', 'sprc', 'available', 'emissionreduction', 'stateoftheart', 'cooling', 'hcr', 'greener', 'conducted', 'preserve', 'waterconserving', 'happy', 'safer', 'consumption', 'preserving', 'completion', 'upgrades', 'outlined', 'operate', 'environment']",[],[],"{'2025', '2023', '2017', '2011', '2015'}","['adams', 'brown', 'grant', 'howard', 'howard avenue']",2.3728341584158392
"['City Officials Join Artimus and Partners to Celebrate the Start of Construction at Robert Fulton Houses, A New 160-Unit Affordable Housing Development']",['http://www1.nyc.gov/site/nycha/about/press/pr-2017/city-officials-join-artimus-and-partners-to-celebrate-the-start-of-construction-at-robert-fulton-houses-20170505.page+.page'],"['building', 'resident', 'program', 'project', 'system', 'housing', 'houses', 'development', 'work', 'cost', 'percent', 'capital', 'public', 'quality', 'use', 'working', 'provide', 'service', 'better', 'commitment', 'neighborhood', 'announced', 'plan', 'annual', 'light', 'clean', 'site', 'department', 'management', 'construction', 'district', 'release', 'street', 'multifamily', 'commissioner', 'agency', 'administration', 'deliver', 'developments', 'residents', 'available', 'build', 'preserve', 'financed', 'upgrades', 'current']",[],[],"{'2007', '2006', '2013', '2017', '2023', '2000', '2003'}","['chelsea', 'fulton', 'harborview terrace']",1.6766707920792097
['Resident Engagement Begins at La Guardia Houses to Create Affordable Housing and Raise Critical Funds for Badly Needed Repairs through NextGen Neighborhoods Program'],['https://www1.nyc.gov/site/nycha/about/press/pr-2017/nextgen-laguardia-20170428.page'],"['building', 'resident', 'program', 'project', 'housing', 'houses', 'development', 'work', 'repair', 'percent', 'capital', 'public', 'quality', 'use', 'goal', 'provide', 'service', 'better', 'improve', 'funding', 'announced', 'plan', 'site', 'buildings', 'release', 'partnership', 'street', 'commissioner', 'process', 'generate', 'nextgeneration', 'infrastructure', 'future', 'association', 'expected', 'impact', 'developments', 'residents', 'completed', 'bathroom', 'available', 'invest', 'build', 'achieve', 'preserve', 'planning']",[],[],"{'2000', '2023', '2017', '2018'}","['clinton', 'holmes towers', 'la guardia', 'rutgers']",1.4093440594059405
"['NYCHA Launches Mold Busters, New Pilot Program to Combat Mold']",['https://www1.nyc.gov/site/nycha/about/press/pr-2017/nycha-launches-mold-busters-new-pilot-porgram-to-combat-mold-20170424.page'],"['building', 'resident', 'program', 'project', 'system', 'housing', 'development', 'work', 'reduce', 'percent', 'public', 'quality', 'use', 'goal', 'working', 'provide', 'service', 'better', 'improve', 'funding', 'change', 'announced', 'health', 'plan', 'ventilation', 'source', 'efficient', 'contribute', 'release', 'measure', 'partnership', 'reducing', 'nextgeneration', 'infrastructure', 'equipment', 'developments', 'residents', 'vital', 'prevent', 'fix']",[],[],"{'2013', '2023', '2017', '2018'}",[],0.663366336633663
"['NYCHA, HPD and HDC Announce New 100 Percent Affordable Housing Bringing 250 New Units to the South Bronx']",['https://www1.nyc.gov/site/nycha/about/press/pr-2017/100-percent-affordable-20170421.page'],"['building', 'resident', 'program', 'project', 'housing', 'houses', 'development', 'percent', 'public', 'quality', 'use', 'working', 'provide', 'service', 'better', 'improve', 'commitment', 'center', 'neighborhood', 'announced', 'plan', 'site', 'department', 'team', 'management', 'construction', 'buildings', 'contribute', 'financing', 'release', 'street', 'multifamily', 'commissioner', 'process', 'nextgeneration', 'agency', 'developments', 'residents', 'urban', 'design', 'vulnerable', 'outreach', 'preserve', 'current', 'planning']",[],[],"{'2000', '2023', '2017'}",['mott haven'],1.4913366336633673
"['NYCHA and DEP Celebrate Earth Day, Highlight Progress of Green Infrastructure Installation at Edenwald Houses in the Bronx']",['https://www1.nyc.gov/site/nycha/about/press/pr-2017/nycha-and-dep-celebrate-earth-day-highlight-progress-of-green-infrastructure-installation-at-edenwald-houses-20170420.page '],"['energy', 'resident', 'program', 'heating', 'project', 'upgrade', 'system', 'housing', 'water', 'houses', 'work', 'reduce', 'percent', 'lighting', 'hot', 'air', 'capital', 'sustainability', 'public', 'quality', 'use', 'working', 'provide', 'service', 'better', 'improve', 'gas', 'greenhouse', 'commitment', 'change', 'center', 'carbon', 'neighborhood', 'climate', 'health', 'investment', 'summer', 'ventilation', 'dep', 'interior', 'environmental', 'clean', 'plant', 'efficient', 'site', 'department', 'sustainable', 'resource', 'management', 'construction', 'complete', 'installed', 'challenge', 'buildings', 'onenyc', 'contribute', 'pollution', 'release', 'green', 'partnership', 'install', 'gardens', 'commissioner', 'reducing', 'nextgeneration', 'infrastructure', 'agency', 'protection', 'healthier', 'future', 'expected', 'resilient', 'living', 'developments', 'residents', 'storm', 'prevent', 'improved', 'progress', 'build', 'achieve', 'preserve', 'innovative', 'happy', 'safer', 'waste', 'upgrades', 'operate', 'environment']",[],[],"{'2023', '2010', '2016', '2017'}","['edenwald', 'wald']",1.299814356435643
['NYCHA Recognized for Engineering Excellence by the American Council of Engineering Companies of New York'],['https://www1.nyc.gov/site/nycha/about/press/pr-2017/nycha-recognized-for-engineering-excellence-by-the-american-council-of-engineering-companies-of-new-york-20170412.page '],"['energy', 'program', 'project', 'system', 'housing', 'houses', 'development', 'efficiency', 'reduce', 'percent', 'lighting', 'capital', 'public', 'quality', 'use', 'goal', 'provide', 'service', 'neighborhood', 'plan', 'annual', 'light', 'clean', 'efficient', 'site', 'department', 'control', 'team', 'pollution', 'release', 'street', 'installation', 'brighter', 'energyefficient', 'nextgeneration', 'living', 'developments', 'residents', 'design', 'stateoftheart', 'diode', 'consumption', 'upgrades']",[],[],"{'2014', '2023', '2017'}","['brown', 'brownsville', 'bushwick', 'castle hill', 'ingersoll', 'stapleton', 'tompkins']",0.7048267326732668
['NYCHA Begins Work on the Largest Public Housing Energy Savings Program in the Nation'],['https://www1.nyc.gov/site/nycha/about/press/pr-2017/nycha-begins-work-on-largest-public-housing-energy-savings-program-in-the-nation-20170406.page '],"['energy', 'building', 'resident', 'program', 'boiler', 'heating', 'project', 'upgrade', 'housing', 'water', 'houses', 'development', 'work', 'cost', 'efficiency', 'reduce', 'percent', 'lighting', 'hot', 'capital', 'sustainability', 'epc', 'public', 'quality', 'replacement', 'use', 'apartment', 'goal', 'working', 'provide', 'service', 'better', 'improve', 'gas', 'epcs', 'greenhouse', 'commitment', 'reduction', 'change', 'performance', 'carbon', 'conservation', 'announced', 'climate', 'plan', 'summer', 'ventilation', 'annual', 'retrofit', 'initiative', 'electricity', 'interior', 'environmental', 'light', 'efficient', 'department', 'step', 'sustainable', 'dollar', 'phase', 'resiliency', 'construction', 'complete', 'installed', 'challenge', 'district', 'buildings', 'onenyc', 'contribute', 'release', 'utility', 'largescale', 'green', 'partnership', 'recovery', 'install', 'weatherization', 'gardens', 'reducing', 'installation', 'generate', 'ameresco', 'brighter', 'healthier', 'administration', 'future', 'association', 'expected', 'deliver', 'resilient', 'replacing', 'huds', 'hud', 'living', 'footprint', 'developments', 'residents', 'generation', 'vital', 'urban', 'invest', 'publicprivate', 'hurricane', 'progress', 'gcf', 'emissionreduction', 'achieve', 'outreach', 'cutting', 'greener', 'natural', 'preserve', 'financed', 'innovative', 'diode', 'waterconserving', 'happy', 'safer', 'road', 'consumption', 'preserving', 'precious', 'upgrades', 'operate', 'environment']",[],[],"{'2018', '2050', '2017', '2023', '2000', '2016'}","['clason point gardens', 'vladeck', 'whitman']",3.8607673267326676
"[""American Institute of Architecture Recognizes NYCHA's Red Hook Houses Resiliency Project for Outstanding Design""]",['https://www1.nyc.gov/site/nycha/about/press/pr-2017/american-institute-of-architecture-recognizes-nychas-red-hook-houses-resiliency-project-for-outstanding-design-20170331.page'],"['boiler', 'project', 'housing', 'water', 'heat', 'houses', 'development', 'reduce', 'hot', 'sustainability', 'public', 'use', 'provide', 'service', 'power', 'plan', 'electricity', 'electrical', 'resiliency', 'buildings', 'release', 'utility', 'green', 'recovery', 'future', 'deliver', 'residents', 'urban', 'hurricane', 'design', 'natural', 'innovative']",[],[],"{'2023', '2017'}",[],0.47896039603960344
"['NYCHA and HPD Announce List of Prequalified Developers for ""100 Percent Affordable"" Program']",['https://www1.nyc.gov/site/nycha/about/press/pr-2017/100-percent-affordable-developers-20170330.page'],"['building', 'program', 'housing', 'houses', 'development', 'cost', 'percent', 'air', 'use', 'working', 'service', 'department', 'buildings', 'release', 'commissioner', 'process', 'developments', 'residents', 'proposal', 'build']",[],[],"{'2023', '2000', '2016', '2017'}","['harborview terrace', 'morrisania', 'morrisania air rights', 'sumner']",0.386138613861386
['NYCHA Chair Shola Olatoye Delivers Speech on the Future of Public Housing at NAHRO Conference in Washington'],['https://www1.nyc.gov/site/nycha/about/press/pr-2017/chair-shola-olatoye-delivers-speech-on-the-future-of-public-housing-at-nahro-conference-in-washington-20170328.page'],"['program', 'heating', 'housing', 'work', 'capital', 'public', 'quality', 'fund', 'use', 'working', 'service', 'better', 'funding', 'commitment', 'change', 'center', 'health', 'investment', 'source', 'efficient', 'construction', 'buildings', 'contribute', 'release', 'partnership', 'network', 'infrastructure', 'administration', 'future', 'association', 'huds', 'living', 'residents', 'generation', 'serve', 'invest', 'publicprivate', 'solution', 'build', 'vulnerable', 'preserve']",[],[],"{'2010', '2023', '2017', '2020'}","['grant', 'howard', 'wagner', 'washington', 'white']",1.2555693069306928
"[""Mayor's Office of Criminal Justice & NYCHA Announce New Safety Lighting Completed Creating Safer Communities for More than 14,000 Brooklyn Residents""]",['https://www1.nyc.gov/site/nycha/about/press/pr-2017/mayors-office-of-criminal-justice-and-nycha-announce-new-safety-lighting-completed-creating-safer-communities-for-more-than-14000-brooklyn-residents-20160316.page '],"['resident', 'project', 'system', 'housing', 'houses', 'development', 'work', 'reduce', 'percent', 'lighting', 'public', 'quality', 'use', 'goal', 'working', 'provide', 'service', 'improve', 'funding', 'commitment', 'reduction', 'neighborhood', 'announced', 'cleaner', 'investment', 'plan', 'initiative', 'light', 'temporary', 'department', 'step', 'control', 'phase', 'complete', 'installed', 'district', 'release', 'measure', 'reducing', 'installation', 'brighter', 'energyefficient', 'nextgeneration', 'infrastructure', 'association', 'developments', 'residents', 'completed', 'serve', 'prevent', 'improved', 'stateoftheart', 'build', 'vulnerable', 'safer', 'completion', 'upgrades', 'current', 'environment']",[],[],"{'2014', '2016', '2023', '2017', '2015'}","['brown', 'brownsville', 'bushwick', 'butler', 'castle hill', 'ingersoll', 'polo grounds towers', 'saint nicholas', 'stapleton', 'tompkins']",1.9480198019801969
"[""NYCHA & Mayor's Office of Tech + Innovation Announce Winning Proposals to Improve Energy Efficiency""]",['https://www1.nyc.gov/site/nycha/about/press/pr-2017/nycha-mayors-office-of-tech-and-innovation-announce-winning-proposals-to-improve-energy-efficiency-20170315.page '],"['energy', 'building', 'resident', 'program', 'heating', 'upgrade', 'system', 'housing', 'water', 'heat', 'development', 'work', 'cost', 'efficiency', 'reduce', 'percent', 'lighting', 'hot', 'air', 'sustainability', 'public', 'quality', 'use', 'goal', 'working', 'provide', 'service', 'better', 'improve', 'gas', 'greenhouse', 'change', 'performance', 'carbon', 'announced', 'climate', 'demand', 'health', 'ventilation', 'electricity', 'interior', 'environmental', 'electrical', 'steam', 'efficient', 'sustainable', 'control', 'challenge', 'district', 'buildings', 'onenyc', 'release', 'largescale', 'green', 'partnership', 'install', 'multifamily', 'reducing', 'nextgeneration', 'future', 'helping', 'impact', 'deliver', 'resilient', 'living', 'footprint', 'developments', 'residents', 'proposal', 'improved', 'solution', 'build', 'conditioner', 'preserve', 'innovative', 'operate', 'environment']",[],[],"{'2023', '2017'}",[],1.7608292079207917
"[""NYCHA Helping Residents Get Every Dollar They've Earned in Tax Refunds this Year by Doubling the Number of Free NYCHA Tax Prep Sites""]",['https://www1.nyc.gov/site/nycha/about/press/pr-2017/nycha-doubles-the-number-of-free-tax-prep-sites-20170215.page'],"['program', 'housing', 'development', 'work', 'public', 'quality', 'fund', 'use', 'working', 'provide', 'service', 'improve', 'investment', 'department', 'management', 'network', 'helping', 'residents', 'achieve']",[],[],{'2023'},[],0.38304455445544533
['NYCHA Joins the NYC Carbon Challenge in Fight Against Climate Change'],['https://www1.nyc.gov/site/nycha/about/press/pr-2017/nycha-joins-the-nyc-carbon-challenge-in-fight-against-climate-change-20170202.page '],"['energy', 'building', 'resident', 'program', 'heating', 'upgrade', 'housing', 'water', 'work', 'efficiency', 'reduce', 'percent', 'lighting', 'hot', 'sustainability', 'public', 'quality', 'emission', 'use', 'goal', 'working', 'provide', 'service', 'better', 'improve', 'gas', 'funding', 'greenhouse', 'commitment', 'reduction', 'change', 'performance', 'carbon', 'conservation', 'climate', 'health', 'ventilation', 'retrofit', 'initiative', 'interior', 'environmental', 'reliable', 'efficient', 'step', 'sustainable', 'management', 'resiliency', 'challenge', 'buildings', 'onenyc', 'contribute', 'release', 'largescale', 'partnership', 'multifamily', 'reducing', 'brighter', 'infrastructure', 'protection', 'administration', 'future', 'helping', 'impact', 'deliver', 'resilient', 'replacing', 'living', 'footprint', 'developments', 'residents', 'generation', 'emissionreduction', 'achieve', 'dioxide', 'ghg', 'metric', 'preserve', 'innovative', 'operate', 'environment']",[],[],"{'2050', '2023'}",['washington'],1.7821782178217798
"['Mayor De Blasio Investing $1 Billion to Replace Roofs at More than 700 NYCHA Buildings, Combatting Leaks & Mold']",['https://www1.nyc.gov/site/nycha/about/press/pr-2017/mayor-de-blasio-investing-1-billion-to-replace-roofs-at-more-than-700-nycha-buildings-20170124.page '],"['public', 'use', 'service', 'plan']",[],[],{'2023'},[],0.02599009900990099
['Mayor De Blasio Appoints Public Housing Residents to the NYCHA Board'],['https://www1.nyc.gov/site/nycha/about/press/pr-2017/mayor-de-blasio-appoints-public-housing-residents-to-the-nycha-board-20170118.page '],"['use', 'service']",[],[],{'2023'},[],0.013304455445544554
"['NYCHA Granted Approval to Include 1,700 Additional Units in Permanent Affordability Commitment Together (PACT) Program, Raising $300 Million for Desperately Needed Repairs & Guaranteeing Permanent Affordability']",['https://www1.nyc.gov/site/nycha/about/press/pr-2017/nycha-granted-approval-to include-1700-additional-units-in-pact-program-20170118.page '],"['building', 'resident', 'program', 'housing', 'heat', 'houses', 'development', 'capital', 'public', 'quality', 'use', 'service', 'better', 'improve', 'improvement', 'gas', 'funding', 'commitment', 'change', 'announced', 'plan', 'clean', 'source', 'site', 'department', 'sustainable', 'resource', 'construction', 'complete', 'district', 'agreement', 'buildings', 'conversion', 'release', 'partnership', 'process', 'generate', 'infrastructure', 'administration', 'future', 'huds', 'hud', 'living', 'developments', 'residents', 'generation', 'publicprivate', 'hurricane', 'build']",[],[],"{'2023', '2016', '2017'}",['grant'],0.922648514851484
"['NYCHA Announces New Partnership with ""KaBOOM!"" for Series of Resident-Led Playground Design Workshops and Community-Based Playground Building Days']",['https://www1.nyc.gov/site/nycha/about/press/pr-2017/nycha-announces-new-partnership-with-kaboom%21-for-series-of-resident-led-playground-design-workshops-and-community-based-playground-building-days-20160110.page'],"['building', 'resident', 'housing', 'houses', 'development', 'work', 'public', 'quality', 'use', 'working', 'service', 'better', 'improve', 'announced', 'plan', 'team', 'release', 'partnership', 'process', 'nextgeneration', 'future', 'impact', 'developments', 'residents', 'generation', 'improved', 'publicprivate', 'design', 'build', 'innovative', 'preserving', 'upgrades']",[],[],"{'2023', '2017', '1996'}",['adams'],0.6463490099009896
2016
Article Name,Article URL,Keywords,Start Date,End Date,All Dates,Buildings,Scores
"['NYCHA Closes First Agreement Under Permanent Affordability Commitment Together (PACT) Program in NYC, Ensuring Permanent Affordability & Bringing $325 Million for Repairs Benefiting Over 3700 Residents']",['https://www1.nyc.gov/site/nycha/about/press/pr-2016/pact-agreement-20161229.page'],"['resident', 'program', 'heating', 'project', 'upgrade', 'system', 'housing', 'houses', 'development', 'work', 'cost', 'repair', 'lighting', 'capital', 'public', 'quality', 'fund', 'use', 'apartment', 'working', 'service', 'better', 'improve', 'funding', 'commitment', 'health', 'investment', 'plan', 'boilers', 'initiative', 'interior', 'clean', 'source', 'unit', 'control', 'resource', 'team', 'management', 'construction', 'complete', 'challenge', 'agreement', 'buildings', 'conversion', 'release', 'partnership', 'recovery', 'install', 'network', 'process', 'generate', 'nextgeneration', 'infrastructure', 'roof', 'agency', 'equipment', 'administration', 'future', 'standard', 'huds', 'hud', 'living', 'developments', 'residents', 'completed', 'damaged', 'vital', 'publicprivate', 'hurricane', 'design', 'hcr', 'preserve', 'innovative', 'road', 'preserving', 'upgrades']",[],[],"{'2013', '2023', '2011', '1960', '2016'}","['grant', 'washington']",2.179146039603958
['HUD Gives NYCHA an “A” for its Outstanding Section 8 Program Performance'],['https://www1.nyc.gov/site/nycha/about/press/pr-2016/hud-gives-nycha-an-a-for-its-outstanding-section-8-program-performance-20161228.page'],"['program', 'housing', 'development', 'work', 'repair', 'efficiency', 'percent', 'public', 'quality', 'use', 'service', 'better', 'improve', 'performance', 'announced', 'plan', 'annual', 'efficient', 'department', 'resource', 'team', 'management', 'complete', 'release', 'nextgeneration', 'standard', 'huds', 'hud', 'residents', 'completed', 'serve', 'available', 'improved', 'urban']",[],[],"{'2004', '2015', '2030', '2023', '2000', '2016'}",[],0.7651608910891082
['Mayor’s Office Of Criminal Justice and NYCHA Announce Completion of Major Safety Lighting Installations and Expanded Programs to Reduce Crime at Butler Houses and Castle Hill Houses in the Bronx'],['https://www1.nyc.gov/site/nycha/about/press/pr-2016/mayors-office-of-criminal-justice-and-nycha-announce-completion-of-major-safety-lighting-installations-and-expanded-programs-to-reduce-crime-at-butler-houses-and-castle-hill-houses-20161220.page'],"['building', 'resident', 'project', 'system', 'housing', 'houses', 'development', 'work', 'reduce', 'percent', 'lighting', 'public', 'quality', 'use', 'working', 'provide', 'service', 'improve', 'funding', 'commitment', 'neighborhood', 'announced', 'cleaner', 'investment', 'plan', 'initiative', 'light', 'temporary', 'department', 'step', 'control', 'phase', 'island', 'complete', 'district', 'release', 'partnership', 'reducing', 'installation', 'energyefficient', 'nextgeneration', 'infrastructure', 'association', 'expected', 'developments', 'residents', 'generation', 'completed', 'prevent', 'improved', 'design', 'stateoftheart', 'happy', 'safer', 'completion', 'upgrades', 'current', 'environment']",[],[],"{'2014', '2018', '2015', '2017', '2023', '2016'}","['bushwick', 'butler', 'castle hill', 'ingersoll', 'polo grounds towers', 'stapleton']",1.8261138613861392
